Order ID,Order Date,Ship Date,Ship Mode,Customer ID,City,State,Postal Code,Region
CA-2018-134649,26/01/2018,31/01/2018,Second Class,CA-11965,Hoover,Alabama,35244.0,South
CA-2018-110842,11/11/2018,16/11/2018,Standard Class,GA-14725,Los Angeles,California,90036.0,West
CA-2017-147368,09/06/2017,12/06/2017,First Class,TC-21295,Tallahassee,Florida,32303.0,South
US-2016-104185,03/09/2016,08/09/2016,Second Class,JB-15400,New York City,New York,10009.0,East
US-2015-125521,14/03/2015,19/03/2015,Standard Class,CK-12325,Chesapeake,Virginia,23320.0,South
US-2018-135062,31/08/2018,04/09/2018,Second Class,RL-19615,Fayetteville,North Carolina,28314.0,South
CA-2018-135650,23/03/2018,27/03/2018,Standard Class,AC-10660,Huntsville,Texas,77340.0,Central
CA-2018-112865,18/05/2018,22/05/2018,Standard Class,BH-11710,Philadelphia,Pennsylvania,19140.0,East
US-2017-162852,27/12/2017,31/12/2017,Standard Class,BG-11695,Woodstock,Illinois,60098.0,Central
CA-2018-138163,17/11/2018,20/11/2018,First Class,XP-21865,Everett,Massachusetts,2149.0,East
CA-2018-152093,10/09/2018,15/09/2018,Standard Class,SN-20560,Chicago,Illinois,60653.0,Central
CA-2018-157854,08/04/2018,15/04/2018,Standard Class,DM-13345,Roswell,Georgia,30076.0,South
CA-2017-123617,28/11/2017,03/12/2017,Standard Class,AJ-10780,Palm Coast,Florida,32137.0,South
US-2017-128293,02/06/2017,05/06/2017,First Class,KC-16255,Philadelphia,Pennsylvania,19120.0,East
CA-2018-107342,17/12/2018,22/12/2018,Standard Class,VF-21715,Columbus,Indiana,47201.0,Central
CA-2017-136371,19/03/2017,21/03/2017,Second Class,SV-20935,Oceanside,New York,11572.0,East
CA-2018-137344,20/08/2018,20/08/2018,Same Day,EM-13810,Franklin,Massachusetts,2038.0,East
CA-2018-169810,25/07/2018,31/07/2018,Standard Class,RB-19360,Sioux Falls,South Dakota,57103.0,Central
CA-2017-128594,26/08/2017,29/08/2017,First Class,DJ-13510,San Diego,California,92037.0,West
CA-2017-154690,15/08/2017,17/08/2017,Second Class,CC-12370,Fayetteville,North Carolina,28314.0,South
CA-2018-138975,19/05/2018,23/05/2018,Standard Class,SC-20380,Atlanta,Georgia,30318.0,South
CA-2018-106537,12/08/2018,17/08/2018,Standard Class,RH-19495,Orlando,Florida,32839.0,South
US-2018-103828,13/08/2018,13/08/2018,Same Day,JK-15370,San Francisco,California,94122.0,West
CA-2017-115588,10/11/2017,12/11/2017,Second Class,AF-10885,Toledo,Ohio,43615.0,East
CA-2018-143861,12/06/2018,19/06/2018,Standard Class,LC-16885,Saint Petersburg,Florida,33710.0,South
CA-2015-148040,22/03/2015,26/03/2015,Standard Class,BF-11275,Tucson,Arizona,85705.0,West
CA-2018-135167,15/06/2018,20/06/2018,Standard Class,SC-20800,Los Angeles,California,90036.0,West
CA-2018-137022,16/11/2018,22/11/2018,Standard Class,SW-20275,San Diego,California,92105.0,West
US-2018-102638,29/12/2018,31/12/2018,First Class,MC-17845,New York City,New York,10035.0,East
US-2017-167339,21/01/2017,23/01/2017,Second Class,TD-20995,San Diego,California,92037.0,West
CA-2017-152072,15/01/2017,19/01/2017,Standard Class,Dp-13240,Westfield,New Jersey,7090.0,East
CA-2017-102932,19/09/2017,23/09/2017,Second Class,SD-20485,Orange,New Jersey,7050.0,East
CA-2015-165540,21/02/2015,25/02/2015,Standard Class,TM-21010,Woodstock,Illinois,60098.0,Central
CA-2017-130799,11/11/2017,16/11/2017,Second Class,BK-11260,San Francisco,California,94110.0,West
CA-2017-164483,30/01/2017,03/02/2017,Standard Class,JF-15490,San Francisco,California,94122.0,West
US-2017-159856,18/10/2017,22/10/2017,Standard Class,EP-13915,Tempe,Arizona,85281.0,West
CA-2018-102099,18/12/2018,19/12/2018,First Class,EP-13915,Los Angeles,California,90008.0,West
CA-2018-164049,02/11/2018,06/11/2018,Standard Class,KH-16630,Seattle,Washington,98105.0,West
CA-2015-142727,29/04/2015,01/05/2015,Second Class,HG-14845,Lake Charles,Louisiana,70601.0,South
CA-2018-139913,23/10/2018,29/10/2018,Standard Class,JC-16105,Rochester,New York,14609.0,East
CA-2015-169033,30/03/2015,03/04/2015,Standard Class,KM-16720,Long Beach,New York,11561.0,East
US-2017-164630,04/01/2017,09/01/2017,Standard Class,EB-13975,Charlotte,North Carolina,28205.0,South
US-2016-114839,26/04/2016,30/04/2016,Standard Class,PW-19240,Houston,Texas,77036.0,Central
CA-2016-166464,12/09/2016,17/09/2016,Standard Class,PG-18895,New York City,New York,10035.0,East
CA-2018-124898,11/09/2018,15/09/2018,Standard Class,DB-12910,Columbus,Georgia,31907.0,South
CA-2017-164035,12/06/2017,17/06/2017,Standard Class,CR-12730,Chicago,Illinois,60610.0,Central
CA-2017-153577,27/06/2017,01/07/2017,Standard Class,KH-16330,Highland Park,Illinois,60035.0,Central
CA-2015-127586,26/09/2015,30/09/2015,Standard Class,CS-12400,Seattle,Washington,98115.0,West
CA-2018-121615,03/11/2018,09/11/2018,Standard Class,DL-12925,Eagan,Minnesota,55122.0,Central
CA-2018-166415,19/02/2018,23/02/2018,Standard Class,ME-17725,Seattle,Washington,98103.0,West
CA-2016-118444,05/11/2016,09/11/2016,Standard Class,VD-21670,Coral Springs,Florida,33065.0,South
CA-2015-113929,16/06/2015,21/06/2015,Standard Class,CK-12205,Hempstead,New York,11550.0,East
CA-2016-134747,12/10/2016,17/10/2016,Second Class,DL-12925,Noblesville,Indiana,46060.0,Central
CA-2018-155047,27/08/2018,30/08/2018,First Class,SE-20110,Dallas,Texas,75220.0,Central
CA-2017-160129,23/11/2017,23/11/2017,Same Day,LS-17200,Philadelphia,Pennsylvania,19140.0,East
CA-2018-164329,30/01/2018,30/01/2018,Same Day,MM-17920,San Francisco,California,94109.0,West
US-2016-141453,30/11/2016,03/12/2016,Second Class,DB-13270,Austin,Texas,78745.0,Central
CA-2015-156993,28/06/2015,04/07/2015,Standard Class,RW-19630,Detroit,Michigan,48234.0,Central
CA-2015-157721,02/09/2015,05/09/2015,First Class,JM-16195,Watertown,New York,13601.0,East
CA-2018-128629,10/07/2018,14/07/2018,Second Class,BP-11155,Columbus,Georgia,31907.0,South
CA-2018-158106,04/06/2018,10/06/2018,Standard Class,CT-11995,Apple Valley,Minnesota,55124.0,Central
US-2018-120390,19/10/2018,26/10/2018,Standard Class,TH-21550,Burlington,North Carolina,27217.0,South
CA-2018-143434,18/11/2018,24/11/2018,Standard Class,ME-17320,Saginaw,Michigan,48601.0,Central
CA-2016-168564,08/08/2016,08/08/2016,Same Day,TT-21220,San Francisco,California,94109.0,West
US-2017-169040,06/12/2017,12/12/2017,Standard Class,GT-14710,Seattle,Washington,98105.0,West
CA-2018-155880,25/03/2018,31/03/2018,Standard Class,JD-16150,Milwaukee,Wisconsin,53209.0,Central
CA-2018-126242,19/11/2018,24/11/2018,Standard Class,MC-18100,Los Angeles,California,90049.0,West
CA-2017-166443,04/11/2017,05/11/2017,First Class,LH-17020,San Francisco,California,94122.0,West
CA-2018-169859,14/12/2018,18/12/2018,Standard Class,MP-18175,San Diego,California,92024.0,West
CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Glendale,Arizona,85301.0,West
CA-2017-153353,18/08/2017,24/08/2017,Standard Class,GG-14650,New York City,New York,10035.0,East
CA-2018-123638,27/06/2018,04/07/2018,Standard Class,MA-17995,Watertown,New York,13601.0,East
CA-2018-168900,04/05/2018,09/05/2018,Standard Class,SH-20395,Springfield,Ohio,45503.0,East
CA-2016-158456,24/12/2016,29/12/2016,Standard Class,KT-16465,Los Angeles,California,90032.0,West
CA-2018-143665,26/04/2018,01/05/2018,Standard Class,PO-19180,Seattle,Washington,98115.0,West
CA-2018-137428,16/12/2018,21/12/2018,Second Class,AY-10555,Oceanside,California,92054.0,West
CA-2015-162866,27/12/2015,31/12/2015,Standard Class,Co-12640,Skokie,Illinois,60076.0,Central
CA-2018-167941,06/11/2018,09/11/2018,Second Class,JF-15565,Fayetteville,North Carolina,28314.0,South
CA-2018-111808,16/12/2018,20/12/2018,Standard Class,AR-10510,Tulsa,Oklahoma,74133.0,Central
CA-2016-137512,07/05/2016,12/05/2016,Standard Class,AG-10675,Allen,Texas,75002.0,Central
CA-2018-139773,04/12/2018,04/12/2018,Same Day,DV-13045,Philadelphia,Pennsylvania,19143.0,East
CA-2018-134607,03/10/2018,08/10/2018,Second Class,HL-15040,Rochester,New York,14609.0,East
CA-2015-109232,13/01/2015,16/01/2015,Second Class,ND-18370,Mount Pleasant,South Carolina,29464.0,South
CA-2016-139850,12/06/2016,17/06/2016,Standard Class,GB-14575,Philadelphia,Pennsylvania,19134.0,East
CA-2015-131310,12/07/2015,18/07/2015,Standard Class,CL-12565,Seattle,Washington,98115.0,West
US-2015-112872,06/12/2015,11/12/2015,Second Class,RC-19960,Springfield,Oregon,97477.0,West
CA-2017-139269,25/05/2017,30/05/2017,Standard Class,JB-16045,Columbus,Georgia,31907.0,South
CA-2017-139010,21/02/2017,26/02/2017,Second Class,MC-17635,Los Angeles,California,90032.0,West
CA-2017-134376,02/10/2017,06/10/2017,Standard Class,TT-21265,New York City,New York,10024.0,East
CA-2018-147291,11/03/2018,17/03/2018,Standard Class,MJ-17740,Detroit,Michigan,48227.0,Central
CA-2017-112893,09/09/2017,13/09/2017,Second Class,AT-10735,Stockton,California,95207.0,West
US-2015-150532,14/07/2015,21/07/2015,Standard Class,PB-19150,Phoenix,Arizona,85023.0,West
CA-2015-138317,21/06/2015,25/06/2015,Standard Class,NW-18400,Philadelphia,Pennsylvania,19120.0,East
CA-2016-130610,05/07/2016,10/07/2016,Standard Class,VP-21730,Sterling Heights,Michigan,48310.0,Central
CA-2018-104381,16/12/2018,23/12/2018,Standard Class,RD-19810,Rochester,New York,14609.0,East
CA-2017-131499,08/09/2017,10/09/2017,First Class,MG-17875,New York City,New York,10011.0,East
CA-2015-148761,17/05/2015,21/05/2015,Standard Class,PA-19060,Eau Claire,Wisconsin,54703.0,Central
CA-2018-116519,13/10/2018,15/10/2018,First Class,CR-12730,New York City,New York,10009.0,East
CA-2015-130729,24/10/2015,29/10/2015,Standard Class,AA-10375,Rancho Cucamonga,California,91730.0,West
CA-2017-124772,05/12/2017,06/12/2017,First Class,JG-15160,Murray,Kentucky,42071.0,South
CA-2017-115525,25/07/2017,29/07/2017,Standard Class,RR-19525,Toledo,Ohio,43615.0,East
CA-2018-134845,17/04/2018,23/04/2018,Standard Class,SR-20425,Louisville,Colorado,80027.0,West
US-2016-138919,17/09/2016,21/09/2016,Standard Class,LS-16975,New York City,New York,10035.0,East
US-2017-160528,23/08/2017,30/08/2017,Standard Class,MH-18115,Pharr,Texas,78577.0,Central
CA-2016-123568,08/11/2016,14/11/2016,Standard Class,SC-20095,West Jordan,Utah,84084.0,West
CA-2018-124674,17/11/2018,23/11/2018,Standard Class,JB-16000,Brownsville,Texas,78521.0,Central
CA-2016-164441,08/11/2016,13/11/2016,Standard Class,AC-10450,New York City,New York,10011.0,East
CA-2018-169054,22/04/2018,26/04/2018,Standard Class,MO-17800,Philadelphia,Pennsylvania,19140.0,East
CA-2015-106719,24/08/2015,24/08/2015,Same Day,RB-19645,Billings,Montana,59102.0,West
CA-2018-116855,17/12/2018,21/12/2018,Standard Class,AI-10855,Chesapeake,Virginia,23320.0,South
US-2017-164189,24/03/2017,28/03/2017,Standard Class,DR-12880,Gresham,Oregon,97030.0,West
CA-2016-168480,21/09/2016,27/09/2016,Standard Class,DM-12955,Lincoln Park,Michigan,48146.0,Central
US-2017-114293,21/11/2017,26/11/2017,Standard Class,JH-16180,Gresham,Oregon,97030.0,West
CA-2018-134173,16/09/2018,21/09/2018,Standard Class,AB-10060,Philadelphia,Pennsylvania,19143.0,East
US-2016-123960,11/06/2016,16/06/2016,Standard Class,BD-11605,Monroe,Louisiana,71203.0,South
CA-2018-101749,03/10/2018,08/10/2018,Standard Class,AS-10045,Pasadena,California,91104.0,West
US-2017-147991,05/05/2017,09/05/2017,Standard Class,ZD-21925,Chattanooga,Tennessee,37421.0,South
CA-2018-149559,11/09/2018,12/09/2018,Same Day,KF-16285,Long Beach,California,90805.0,West
CA-2016-135174,30/04/2016,02/05/2016,Second Class,BP-11230,Troy,Ohio,45373.0,East
CA-2018-125290,06/11/2018,10/11/2018,Second Class,CC-12430,Minneapolis,Minnesota,55407.0,Central
CA-2015-137351,30/09/2015,04/10/2015,Standard Class,DB-13615,Seattle,Washington,98105.0,West
CA-2018-121419,02/04/2018,04/04/2018,First Class,TC-21475,Columbus,Georgia,31907.0,South
US-2018-148054,06/10/2018,11/10/2018,Standard Class,NZ-18565,Meridian,Idaho,83642.0,West
CA-2017-128517,09/04/2017,14/04/2017,Second Class,SW-20350,Detroit,Michigan,48227.0,Central
US-2016-100377,28/08/2016,01/09/2016,Standard Class,TS-21370,Chicago,Illinois,60623.0,Central
CA-2018-131492,19/10/2018,24/10/2018,Second Class,HH-15010,San Francisco,California,94110.0,West
CA-2017-144554,07/11/2017,12/11/2017,Standard Class,DM-13345,Newark,Ohio,43055.0,East
CA-2018-127621,03/03/2018,07/03/2018,Standard Class,RE-19450,Dallas,Texas,75081.0,Central
CA-2016-145184,27/11/2016,29/11/2016,First Class,JD-16150,Newark,Delaware,19711.0,East
CA-2018-106859,13/03/2018,18/03/2018,Second Class,BF-11215,Albuquerque,New Mexico,87105.0,West
US-2018-120089,30/11/2018,30/11/2018,Same Day,ML-17755,Toledo,Ohio,43615.0,East
CA-2015-119375,17/11/2015,22/11/2015,Standard Class,YC-21895,Newark,Delaware,19711.0,East
CA-2017-125206,03/01/2017,05/01/2017,First Class,LR-16915,Los Angeles,California,90045.0,West
CA-2016-126137,03/10/2016,08/10/2016,Standard Class,BS-11755,Los Angeles,California,90032.0,West
CA-2015-143903,20/07/2015,24/07/2015,Standard Class,KM-16375,Dallas,Texas,75217.0,Central
CA-2015-104780,21/05/2015,25/05/2015,Standard Class,BT-11530,San Diego,California,92037.0,West
CA-2018-101182,04/09/2018,05/09/2018,First Class,KB-16405,Apple Valley,California,92307.0,West
US-2018-132297,27/05/2018,02/06/2018,Standard Class,DW-13480,Louisville,Kentucky,40214.0,South
CA-2015-100328,28/01/2015,03/02/2015,Standard Class,JC-15340,New York City,New York,10024.0,East
CA-2018-118773,09/02/2018,14/02/2018,Standard Class,TP-21415,Houston,Texas,77070.0,Central
US-2018-159205,31/03/2018,02/04/2018,Second Class,DB-12910,Henderson,Kentucky,42420.0,South
CA-2017-112123,03/03/2017,08/03/2017,Standard Class,BH-11710,Newark,Delaware,19711.0,East
CA-2016-114468,23/08/2016,23/08/2016,Same Day,TD-20995,Bolingbrook,Illinois,60440.0,Central
CA-2018-135692,27/04/2018,01/05/2018,Standard Class,CV-12805,Fort Worth,Texas,76106.0,Central
CA-2018-131233,14/04/2018,19/04/2018,Standard Class,CS-12355,New York City,New York,10024.0,East
CA-2018-119578,22/12/2018,27/12/2018,Second Class,JG-15310,Providence,Rhode Island,2908.0,East
CA-2017-124562,08/12/2017,12/12/2017,Standard Class,JP-16135,Columbus,Ohio,43229.0,East
US-2018-140074,23/03/2018,29/03/2018,Standard Class,EC-14050,New York City,New York,10024.0,East
CA-2017-103037,25/07/2017,29/07/2017,Standard Class,KH-16630,Houston,Texas,77070.0,Central
CA-2018-127460,10/07/2018,14/07/2018,Standard Class,FG-14260,Aurora,Illinois,60505.0,Central
CA-2017-121671,17/07/2017,22/07/2017,Standard Class,AA-10480,Springfield,Missouri,65807.0,Central
CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Seattle,Washington,98105.0,West
CA-2016-121720,11/06/2016,12/06/2016,First Class,JE-15610,Lakeland,Florida,33801.0,South
CA-2018-149895,08/09/2018,12/09/2018,Standard Class,EB-14110,Philadelphia,Pennsylvania,19134.0,East
CA-2018-147564,02/10/2018,06/10/2018,Standard Class,BP-11155,New York City,New York,10011.0,East
CA-2015-136399,16/12/2015,17/12/2015,First Class,CC-12100,Los Angeles,California,90049.0,West
CA-2015-107916,24/08/2015,26/08/2015,First Class,JP-15460,Oceanside,New York,11572.0,East
CA-2018-164168,12/11/2018,18/11/2018,Standard Class,LS-16975,Dallas,Texas,75081.0,Central
CA-2016-112557,25/04/2016,28/04/2016,First Class,JL-15850,New York City,New York,10035.0,East
US-2015-122959,12/12/2015,12/12/2015,Same Day,CY-12745,San Antonio,Texas,78207.0,Central
CA-2018-162572,25/09/2018,27/09/2018,Second Class,RB-19360,Cincinnati,Ohio,45231.0,East
US-2017-148110,05/09/2017,11/09/2017,Standard Class,AR-10825,Austin,Texas,78745.0,Central
CA-2018-131828,11/02/2018,13/02/2018,Second Class,CS-11845,Seattle,Washington,98105.0,West
CA-2015-109218,30/06/2015,03/07/2015,Second Class,AR-10825,Los Angeles,California,90004.0,West
CA-2017-120558,07/06/2017,10/06/2017,First Class,RD-19810,New York City,New York,10035.0,East
US-2015-109036,20/12/2015,25/12/2015,Standard Class,KH-16510,Seattle,Washington,98103.0,West
CA-2016-147830,15/12/2016,18/12/2016,First Class,NF-18385,Newark,Ohio,43055.0,East
CA-2018-150497,20/07/2018,24/07/2018,Standard Class,SM-20950,Maple Grove,Minnesota,55369.0,Central
CA-2015-128986,03/08/2015,05/08/2015,Second Class,GH-14410,Glendale,Arizona,85301.0,West
CA-2016-139584,24/08/2016,28/08/2016,Standard Class,EM-13810,New York City,New York,10009.0,East
US-2017-162677,26/03/2017,27/03/2017,First Class,DB-13210,Jacksonville,North Carolina,28540.0,South
US-2015-150924,12/09/2015,16/09/2015,Second Class,PT-19090,Houston,Texas,77070.0,Central
CA-2015-153969,21/09/2015,25/09/2015,Standard Class,HF-14995,San Francisco,California,94109.0,West
CA-2017-146682,29/10/2017,31/10/2017,First Class,KW-16435,Lansing,Michigan,48911.0,Central
CA-2017-138695,28/05/2017,03/06/2017,Standard Class,KC-16675,Tallahassee,Florida,32303.0,South
CA-2018-107461,21/12/2018,26/12/2018,Second Class,PK-19075,Columbia,South Carolina,29203.0,South
US-2017-133879,21/03/2017,28/03/2017,Standard Class,KT-16465,Chicago,Illinois,60623.0,Central
CA-2018-157483,11/11/2018,18/11/2018,Standard Class,EP-13915,Detroit,Michigan,48227.0,Central
US-2018-132059,23/09/2018,29/09/2018,Standard Class,AP-10915,Fort Collins,Colorado,80525.0,West
CA-2018-122280,10/09/2018,10/09/2018,Same Day,SH-20395,New York City,New York,10024.0,East
CA-2018-105235,05/12/2018,11/12/2018,Standard Class,SM-20950,New York City,New York,10011.0,East
CA-2018-152912,09/11/2018,12/11/2018,Second Class,BM-11650,Columbia,Maryland,21044.0,East
CA-2015-123498,07/11/2015,09/11/2015,First Class,TC-20980,Houston,Texas,77041.0,Central
CA-2018-159352,12/03/2018,17/03/2018,Standard Class,KB-16585,Lowell,Massachusetts,1852.0,East
US-2018-146416,20/10/2018,22/10/2018,Second Class,JE-16165,Woodland,California,95695.0,West
US-2016-163783,27/12/2016,01/01/2017,Standard Class,DR-12940,Chicago,Illinois,60610.0,Central
CA-2018-123981,02/10/2018,08/10/2018,Standard Class,RW-19630,New York City,New York,10035.0,East
CA-2018-158953,04/06/2018,08/06/2018,Standard Class,ML-18040,Missouri City,Texas,77489.0,Central
CA-2015-165428,01/09/2015,04/09/2015,First Class,JL-15130,Houston,Texas,77036.0,Central
CA-2017-169026,08/08/2017,13/08/2017,Standard Class,CM-12655,Jackson,Mississippi,39212.0,South
CA-2018-109750,22/07/2018,28/07/2018,Standard Class,FH-14365,New York City,New York,10009.0,East
CA-2016-149384,10/07/2016,10/07/2016,Same Day,EH-13945,Tempe,Arizona,85281.0,West
CA-2015-131527,01/12/2015,07/12/2015,Standard Class,TB-21280,Jacksonville,North Carolina,28540.0,South
CA-2018-164000,18/12/2018,22/12/2018,Standard Class,AH-10030,Philadelphia,Pennsylvania,19134.0,East
CA-2015-164224,18/05/2015,20/05/2015,Second Class,TT-21070,Akron,Ohio,44312.0,East
CA-2015-158372,10/11/2015,16/11/2015,Standard Class,RD-19900,San Diego,California,92037.0,West
CA-2017-108882,09/01/2017,15/01/2017,Standard Class,LA-16780,Fresno,California,93727.0,West
US-2018-108245,22/09/2018,27/09/2018,Standard Class,SH-19975,Pearland,Texas,77581.0,Central
CA-2015-142314,23/12/2015,28/12/2015,Standard Class,SF-20200,Richmond,Indiana,47374.0,Central
CA-2017-132409,26/05/2017,01/06/2017,Standard Class,TH-21235,Philadelphia,Pennsylvania,19134.0,East
CA-2018-150189,08/07/2018,10/07/2018,First Class,VG-21790,San Mateo,California,94403.0,West
CA-2015-114433,13/05/2015,17/05/2015,Standard Class,NP-18325,Oakland,California,94601.0,West
CA-2018-104640,10/11/2018,16/11/2018,Standard Class,FH-14275,New York City,New York,10024.0,East
US-2016-137008,02/10/2016,08/10/2016,Standard Class,JP-15460,Lakewood,New Jersey,8701.0,East
CA-2015-108189,02/10/2015,05/10/2015,First Class,ES-14080,Tempe,Arizona,85281.0,West
CA-2015-154641,11/08/2015,16/08/2015,Standard Class,KL-16645,New York City,New York,10035.0,East
CA-2018-131625,01/09/2018,05/09/2018,Second Class,BN-11515,New York City,New York,10009.0,East
US-2018-156356,16/04/2018,22/04/2018,Standard Class,ND-18370,Houston,Texas,77095.0,Central
CA-2017-138933,24/04/2017,27/04/2017,First Class,JL-15130,Riverside,California,92503.0,West
CA-2017-140746,15/01/2017,15/01/2017,Same Day,RC-19825,Fairfield,Connecticut,6824.0,East
